addr1,addr2,areacode,booktour,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,cpyrhtDivCd,mapx,mapy,mlevel,modifiedtime,sigungucode,tel,title,zipcode
제주특별자치도 제주시 애월읍 구엄리 607-5 일대,,39,0,A01,A0101,A01011400,2738659,12,2.02109E+13,http://tong.visitkorea.or.kr/cms/resource/44/2740644_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/44/2740644_image2_1.jpg,Type3,126.3771807,33.48400477,6,2.02312E+13,4,,구엄포구,
경상남도 거창군 위천면 은하리길 100,(위천면),36,0,A02,A0201,A02010700,1579187,12,2.01203E+13,,,,127.8311386,35.76274883,6,2.02312E+13,2,,구연서원,50103
울산광역시 울주군 범서읍 구영리,801-13,7,,A02,A0202,A02020700,2871570,12,2.0221E+13,http://tong.visitkorea.or.kr/cms/resource/57/2871557_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/57/2871557_image3_1.JPG,Type3,129.2421421,35.57104076,6,2.02302E+13,5,,구영공원,44923
경남 거제시 장목면 거제북로,,36,0,A01,A0101,A01011200,126083,12,2.00307E+13,http://tong.visitkorea.or.kr/cms/resource/58/1610958_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/58/1610958_image3_1.jpg,Type3,128.6910133,35.0312134,6,2.0231E+13,1,,구영해수욕장,"656-831,2"
강원특별자치도 철원군 근남면 호국로 7003-23,(근남면),32,0,A02,A0201,A02010700,1955957,12,2.0141E+13,,,,127.4737557,38.25544687,6,2.02311E+13,12,,구은사,24063
서울특별시 광진구 광나루로 571,,1,0,A02,A0204,A02040800,2452856,12,2.01612E+13,,,,127.0886505,37.54510872,6,2.02312E+13,6,,구의 아리수 정수센터,4977
전북특별자치도 완주군 구이면 장파길 72,,37,0,A02,A0203,A02030100,1977631,12,2.02401E+11,,,,127.099833,35.69559084,6,2.02401E+13,8,,구이 안덕 건강힐링체험마을,55363
충청북도 단양군 영춘면 구인사길 73,,33,0,A02,A0201,A02010800,127677,12,2.00311E+13,http://tong.visitkorea.or.kr/cms/resource/34/2534334_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/34/2534334_image3_1.jpg,Type3,128.4811562,37.0331852,6,2.02309E+13,2,,구인사(단양),27020
전북특별자치도 순창군 팔덕면 청계리,,37,0,A01,A0101,A01010800,1610474,12,2.01204E+13,http://tong.visitkorea.or.kr/cms/resource/93/1954193_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/93/1954193_image3_1.jpg,Type3,127.0668823,35.40832285,6,2.02401E+13,7,,구장군폭포,"595-861,31"
경상남도 하동군 적량면 중서길 60-81,,36,0,A01,A0101,A01010600,2759620,12,2.0211E+13,http://tong.visitkorea.or.kr/cms/resource/32/2759632_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/32/2759632_image2_1.jpg,Type3,127.744113,35.12899666,6,2.02301E+13,18,,구재봉자연휴양림,52320
충청북도 옥천군 상중길 226 문화재(전통사찰-구절사),,33,0,A02,A0201,A02010800,298095,12,2.00711E+13,http://tong.visitkorea.or.kr/cms/resource/13/3064213_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/13/3064213_image3_1.JPG,Type3,127.5002173,36.30509508,6,2.02312E+13,5,,구절사,29058
경상남도 고성군 동해면 외곡1길 535,,36,0,A01,A0101,A01010400,2783371,12,2.02111E+13,http://tong.visitkorea.or.kr/cms/resource/03/2794003_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/03/2794003_image2_1.jpg,Type3,128.4199763,35.01468258,6,2.02308E+13,3,,구절산,52920
충청남도 홍성군 구항면 거북로218번길 163,(구항면),34,0,A02,A0201,A02010800,298096,12,2.00711E+13,http://tong.visitkorea.or.kr/cms/resource/58/3079458_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/58/3079458_image3_1.jpg,Type3,126.6257415,36.5691939,6,2.02401E+13,15,,구절암(홍성),32214
경상남도 거제시 일운면 구조라로8길 7-1,,36,0,A02,A0201,A02010200,2754984,12,2.0211E+13,http://tong.visitkorea.or.kr/cms/resource/65/2755265_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/65/2755265_image2_1.jpg,Type3,128.6950941,34.80226685,6,2.02312E+13,1,,구조라성,53329
경상남도 거제시 일운면 구조라로 15-3,,36,0,A02,A0202,A02020700,2756599,12,2.0211E+13,http://tong.visitkorea.or.kr/cms/resource/49/2769549_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/49/2769549_image3_1.jpg,Type3,128.6984047,34.80814125,6,2.02301E+13,1,,구조라수변공원,53329
경상남도 거제시 일운면 구조라로 73,,36,0,A01,A0101,A01011400,2783919,12,2.02111E+13,http://tong.visitkorea.or.kr/cms/resource/56/2787156_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/56/2787156_image2_1.jpg,Type3,128.6974938,34.80325845,6,2.02309E+13,1,,구조라항,53329
경상남도 거제시 일운면 거제대로 2056,,36,0,A01,A0101,A01011200,583071,12,2.00807E+13,,,,128.6922331,34.80797727,6,2.02312E+13,1,,구조라해수욕장,53329
경상남도 거제시 동부면 구천리,,36,0,A02,A0205,A02050600,228867,12,2.00406E+13,http://tong.visitkorea.or.kr/cms/resource/00/217700_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/217700_image3_1.jpg,Type3,128.6340766,34.82473268,6,2.02312E+13,1,,구천댐(구천저수지),53332
전북특별자치도 무주군 설천면 구천동1로 159,,37,0,A01,A0101,A01010900,127742,12,2.02401E+11,,,,127.7750677,35.90072106,6,2.02401E+13,5,063-322-3174,구천동계곡,55557
경상남도 김해시 상동면 상동로 274-12,(상동면),36,0,A02,A0201,A02010700,1959504,12,2.0141E+13,,,,128.9011293,35.30281456,6,2.02311E+13,4,,구천서원(김해),50805
대구광역시 북구 구암로21길 41,,4,0,A02,A0201,A02010700,1955526,12,2.0141E+13,,,,128.552634,35.93618948,6,2.02301E+13,5,,구천서원(대구),41438
경상남도 함양군 수동면 효리길 30-17,,36,0,A02,A0201,A02010700,1959506,12,2.0141E+13,,,,127.7868537,35.55476604,6,2.02311E+13,20,,구천서원(함양),50017
부산광역시 북구 낙동북로 687,(구포동),6,0,A02,A0202,A02020600,2755676,12,2.0211E+13,http://tong.visitkorea.or.kr/cms/resource/65/2755665_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/65/2755665_image2_1.jpg,Type3,128.9999568,35.20106946,6,2.02309E+13,8,,구포 어린이교통공원,46634
부산광역시 북구 구포동,(구포동),6,0,A02,A0203,A02030600,2662991,12,2.02007E+13,,,,129.0016759,35.2092658,6,2.02312E+13,8,,구포만세거리,46502
경상북도 구미시 옥계2공단로3길 133 (구포동),,35,,A02,A0202,A02020700,3029637,12,2.02311E+13,http://tong.visitkorea.or.kr/cms/resource/33/3029633_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/33/3029633_image3_1.jpg,Type3,128.4034389,36.13351711,6,2.02312E+13,4,,구포생활체육공원,39416
대전광역시 유성구 과학로 169-148,(어은동),3,0,A02,A0204,A02040800,1865944,12,2.01312E+13,http://tong.visitkorea.or.kr/cms/resource/73/2431973_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/73/2431973_image3_1.jpg,Type3,127.354123,36.37305971,6,2.02311E+13,4,042-879-6216,국가핵융합연구소,34133
충청북도 청주시 청원구 내수읍 비중길 55,,33,0,A02,A0201,A02010700,1955996,12,2.0141E+13,,,,127.5795517,36.71505232,6,2.02312E+13,10,,국계서원,28147
광주광역시 서구 상무대로 1028-1,(화정동),5,0,A02,A0201,A02010700,2790498,12,2.02112E+13,http://tong.visitkorea.or.kr/cms/resource/40/2792340_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/40/2792340_image2_1.jpg,Type3,126.8735642,35.15061815,6,2.0231E+13,5,,국군광주병원,61985
경기도 고양시 덕양구 대서문길 268,,31,0,A02,A0201,A02010800,298098,12,2.00711E+13,,,,126.9623841,37.64700016,6,2.02312E+13,2,,국녕사(경기),10582
전라남도 여수시 어항단지로 116,(국동),38,0,A01,A0101,A01011400,2783148,12,2.02111E+13,http://tong.visitkorea.or.kr/cms/resource/71/2787571_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/71/2787571_image2_1.jpg,Type3,127.7213781,34.72636091,6,2.0231E+13,13,,국동항,59765
전라남도 여수시 봉산동 100-40,,38,0,A02,A0202,A02020700,2778204,12,2.02111E+13,http://tong.visitkorea.or.kr/cms/resource/35/2796535_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/35/2796535_image2_1.jpg,Type3,127.7250111,34.72783858,6,2.02312E+13,13,,국동항수변공원,
경상남도 창원시 마산회원구 3·15성역로 75,(구암동),36,0,A02,A0201,A02010700,127702,12,2.0071E+13,http://tong.visitkorea.or.kr/cms/resource/04/3071704_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/04/3071704_image3_1.jpg,Type3,128.5875581,35.2527089,6,2.02312E+13,16,,국립 3·15 민주묘지,51204
광주광역시 북구 민주로 200,(운정동),5,1,A02,A0201,A02010700,126425,12,2.00311E+13,,,,126.9395618,35.23584575,6,2.0231E+13,4,,국립 5.18 민주묘지,61045
강원특별자치도 정선군 정선읍 가리왕산로 707,,32,0,A01,A0101,A01010600,125413,12,2.00306E+13,http://tong.visitkorea.or.kr/cms/resource/18/582618_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/18/582618_image3_1.jpg,Type3,128.5700394,37.42684713,6,2.02401E+13,11,,국립 가리왕산자연휴양림,26119
경상북도 영양군 수비면 검마산길 191,,35,0,A01,A0101,A01010600,126745,12,2.00402E+13,http://tong.visitkorea.or.kr/cms/resource/37/2704937_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/37/2704937_image3_1.jpg,Type3,129.2339227,36.74547418,6,2.02306E+13,13,,국립 검마산자연휴양림,36524
전라남도 순천시 낙안면 민속마을길 1600,,38,0,A01,A0101,A01010600,407254,12,2.00801E+13,,,,127.3560025,34.9177637,6,2.02401E+13,11,,국립 낙안민속자연휴양림,57918
부산광역시 기장군 일광면 화용길 299-106,,6,0,A01,A0101,A01010600,2606230,12,2.01906E+13,http://tong.visitkorea.or.kr/cms/resource/21/2611721_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/21/2611721_image2_1.jpg,Type3,129.1854434,35.30275594,6,2.02303E+13,3,,국립 달음산자연휴양림,46046
강원특별자치도 강릉시 성산면 어흘리 삼포암길 133,,32,0,A01,A0101,A01010600,125417,12,2.00402E+13,http://tong.visitkorea.or.kr/cms/resource/12/3016112_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/12/3016112_image3_1.jpg,Type3,128.7815479,37.70927691,6,2.02312E+13,1,,국립 대관령자연휴양림,"210-843,2"
경상북도 문경시 가은읍 용추길 31-35,,35,0,A01,A0101,A01010600,741053,12,2.00905E+13,http://tong.visitkorea.or.kr/cms/resource/70/1958770_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/70/1958770_image3_1.jpg,Type3,127.961977,36.670906,6,2.02309E+13,7,,국립 대야산자연휴양림,36993
대전광역시 유성구 현충원로 251 (갑동),,3,,A02,A0201,A02010700,3074323,12,2.02311E+13,http://tong.visitkorea.or.kr/cms/resource/85/3051785_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/85/3051785_image3_1.JPG,Type3,127.2991976,36.36329597,6,2.02312E+13,4,,국립 대전 현충원,34151
전북특별자치도 무주군 무풍면 구천동로 530-62,,37,0,A01,A0101,A01010600,125416,12,2.02401E+11,http://tong.visitkorea.or.kr/cms/resource/42/3064442_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/42/3064442_image3_1.JPG,Type3,127.8148028,35.90814315,6,2.02401E+13,5,,국립 덕유산자연휴양림,55563
강원특별자치도 평창군 진부면 아차골길 132,,32,0,A01,A0101,A01010600,407252,12,2.00801E+13,http://tong.visitkorea.or.kr/cms/resource/68/1177168_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/68/1177168_image3_1.jpg,Type3,128.5758765,37.55969301,6,2.02311E+13,15,,국립 두타산자연휴양림,25337
충청남도 천안시 서북구 성거읍 망향로 372-8,,34,0,A02,A0201,A02010700,126000,12,2.00204E+13,http://tong.visitkorea.or.kr/cms/resource/64/565764_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/64/565764_image3_1.jpg,Type3,127.1888664,36.85217677,6,2.0231E+13,12,,국립 망향의 동산,31053
강원특별자치도 양양군 서면 미천골길 168-16,,32,0,A01,A0101,A01010600,127805,12,2.00306E+13,http://tong.visitkorea.or.kr/cms/resource/35/2739135_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/35/2739135_image3_1.jpg,Type3,128.5120426,37.94899947,6,2.02307E+13,7,,국립 미천골자연휴양림,25040
전라남도 장성군 북이면 방장로 353,(북이면),38,0,A01,A0101,A01010600,127168,12,2.00306E+13,http://tong.visitkorea.or.kr/cms/resource/97/2040897_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/97/2040897_image3_1.jpg,Type3,126.7458042,35.44516322,6,2.02304E+13,19,,국립 방장산자연휴양림,57202
강원특별자치도 인제군 방태산길 241 방태산자연휴양림,,32,0,A01,A0101,A01010600,126677,12,2.00306E+13,http://tong.visitkorea.or.kr/cms/resource/69/2033869_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/69/2033869_image3_1.jpg,Type3,128.3879794,37.92973821,6,2.02307E+13,10,,국립 방태산자연휴양림,24656
강원특별자치도 원주시 판부면 백운산길 81,(판부면),32,0,A01,A0101,A01010600,688257,12,2.00902E+13,http://tong.visitkorea.or.kr/cms/resource/87/3045487_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/87/3045487_image3_1.jpg,Type3,127.9421225,37.27721368,6,2.02311E+13,9,,국립 백운산자연휴양림(원주),26402
강원특별자치도 철원군 근남면 하오재로 818,,32,0,A01,A0101,A01010600,128174,12,2.00406E+13,http://tong.visitkorea.or.kr/cms/resource/67/3040767_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/67/3040767_image3_1.jpg,Type3,127.4732202,38.14375436,6,2.02311E+13,12,,국립 복주산자연휴양림,24065
경기도 양평군 단월면 고북길 347,,31,0,A01,A0101,A01010600,127171,12,2.00308E+13,http://tong.visitkorea.or.kr/cms/resource/05/2669005_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/05/2669005_image3_1.jpg,Type3,127.5751826,37.59613388,6,2.02305E+13,19,,국립 산음자연휴양림,12527
강원특별자치도 홍천군 내면 삼봉휴양길 276,,32,0,A01,A0101,A01010600,125420,12,2.00311E+13,http://tong.visitkorea.or.kr/cms/resource/70/608470_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/70/608470_image3_1.jpg,Type3,128.4608697,37.85213473,6,2.02311E+13,16,033-435-8536,국립 삼봉자연휴양림,25170
울산광역시 울주군 상북면 청수골길 175,,7,0,A01,A0101,A01010600,125418,12,2.00303E+13,http://tong.visitkorea.or.kr/cms/resource/87/3077987_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/87/3077987_image3_1.bmp,Type3,129.0232319,35.52599451,6,2.02401E+13,5,,국립 신불산폭포자연휴양림,44909
충청남도 보령시 청라면 오서산길 531,,34,0,A01,A0101,A01010600,129644,12,2.00708E+13,,,,126.6729069,36.45341913,6,2.02401E+13,5,,국립 오서산자연휴양림,33422
강원특별자치도 인제군 북면 용대리 연화동길,,32,0,A01,A0101,A01010600,125412,12,2.00305E+13,http://tong.visitkorea.or.kr/cms/resource/53/3042453_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/53/3042453_image3_1.jpg,Type3,128.3131052,38.21823377,6,2.02311E+13,10,033-462-5031,국립 용대자연휴양림,"252-820,1"
충청남도 서산시 운산면 마애삼존불길 339,,34,0,A01,A0101,A01010600,407210,12,2.00801E+13,http://tong.visitkorea.or.kr/cms/resource/58/3055058_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/58/3055058_image3_1.jpg,Type3,126.6076521,36.75192811,6,2.02312E+13,7,,국립 용현자연휴양림,31950
강원특별자치도 춘천시 사북면 사여골길 294,,32,0,A01,A0101,A01010600,407225,12,2.00801E+13,http://tong.visitkorea.or.kr/cms/resource/15/2748515_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/15/2748515_image3_1.jpg,Type3,127.7141439,38.00623322,6,2.02307E+13,13,,국립 용화산자연휴양림,24201
경상북도 청도군 운문면 운문로 763,,35,0,A01,A0101,A01010600,127167,12,2.00402E+13,http://tong.visitkorea.or.kr/cms/resource/51/3062151_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/51/3062151_image3_1.jpg,Type3,129.0228646,35.64920563,6,2.02312E+13,20,054-371-1323,국립 운문산자연휴양림,38368
경기도 포천시 화동로 184,,31,0,A01,A0101,A01010600,407234,12,2.00801E+13,http://tong.visitkorea.or.kr/cms/resource/93/3024393_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/93/3024393_image3_1.jpg,Type3,127.3027879,37.88445091,6,2.0231E+13,29,,국립 운악산자연휴양림,11123
전북특별자치도 진안군 정천면 휴양림길 77,,37,0,A01,A0101,A01010600,127169,12,2.02401E+11,http://tong.visitkorea.or.kr/cms/resource/75/219375_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/75/219375_image3_1.jpg,Type3,127.4244517,35.8963459,6,2.02401E+13,14,063-432-1193,국립 운장산자연휴양림,55410
경기도 가평군 설악면 유명산길 79-53,,31,0,A01,A0101,A01010600,125409,12,2.0071E+13,http://tong.visitkorea.or.kr/cms/resource/75/3077275_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/75/3077275_image3_1.jpg,Type3,127.4912014,37.59336321,6,2.02312E+13,1,,국립 유명산자연휴양림,12473
경상남도 함양군 마천면 음정길 152,,36,0,A01,A0101,A01010600,407395,12,2.00801E+13,http://tong.visitkorea.or.kr/cms/resource/53/1612653_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/53/1612653_image3_1.jpg,Type3,127.6240208,35.34377868,6,2.02311E+13,20,,국립 지리산자연휴양림,50057
전라남도 장흥군 관산읍 칠관로 842-1150,,38,0,A01,A0101,A01010600,125419,12,2.00311E+13,http://tong.visitkorea.or.kr/cms/resource/42/2704942_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/42/2704942_image3_1.jpg,Type3,126.8998852,34.54513393,6,2.0231E+13,20,,국립 천관산자연휴양림,59351
경상북도 봉화군 석포면 청옥로 1552-163,(석포면),35,0,A01,A0101,A01010600,125410,12,2.00304E+13,,,,128.9956518,37.03918876,6,2.02309E+13,8,,국립 청옥산자연휴양림,36271
강원특별자치도 횡성군 둔내면 청태산로 610,,32,0,A01,A0101,A01010600,125266,12,2.00303E+13,http://tong.visitkorea.or.kr/cms/resource/21/2657021_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/21/2657021_image3_1.jpg,Type3,128.2919115,37.52251412,6,2.02308E+13,18,,국립 청태산자연휴양림,25261
경상북도 영덕군 병곡면 칠보산길 587,(병곡면),35,0,A01,A0101,A01010600,127712,12,2.0031E+13,http://tong.visitkorea.or.kr/cms/resource/13/2026513_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/13/2026513_image3_1.jpg,Type3,129.3703674,36.61127823,6,2.02307E+13,12,,국립 칠보산자연휴양림,36404
경상북도 울진군 금강송면 불영계곡로 880,,35,0,A01,A0101,A01010600,125430,12,2.02001E+13,http://tong.visitkorea.or.kr/cms/resource/16/183316_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/16/183316_image3_1.jpg,Type3,129.191768,36.93371296,6,2.02312E+13,18,,국립 통고산자연휴양림,36300
충청북도 단양군 대강면 황정산로 239-11,,33,0,A01,A0101,A01010600,407236,12,2.00801E+13,http://tong.visitkorea.or.kr/cms/resource/93/3067493_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/93/3067493_image3_1.jpg,Type3,128.3489931,36.8412603,6,2.02312E+13,2,,국립 황정산자연휴양림,27028
전북특별자치도 순창군 구림면 안심길 249,,37,0,A01,A0101,A01010600,127512,12,2.00308E+13,,,,127.1180948,35.49898013,,2.02401E+13,7,,국립 회문산자연휴양림,56011
충청남도 서천군 종천면 희리산길 206,,34,0,A01,A0101,A01010600,126965,12,2.00303E+13,http://tong.visitkorea.or.kr/cms/resource/32/2032732_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/32/2032732_image3_1.jpg,Type3,126.6683912,36.11735479,6,2.02307E+13,8,,국립 희리산해송자연휴양림,33612
서울특별시 강북구 4.19로8길 17,(수유동),1,0,A02,A0201,A02010700,126524,12,2.00402E+13,http://tong.visitkorea.or.kr/cms/resource/50/2025950_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/50/2025950_image3_1.jpg,Type3,127.0091159,37.64844805,6,2.02312E+13,3,,국립4.19민주묘지,1009
경상북도 성주군 수륜면 봉양로1길 313,,35,0,A01,A0101,A01010100,2784167,12,2.02112E+13,,,,128.1537832,35.83413542,6,2.02312E+13,10,,국립공원 가야산생태탐방원,40064
경상북도 김천시 증산면 수도길 1237-89,,35,0,A02,A0202,A02020500,2660941,12,2.02006E+13,http://tong.visitkorea.or.kr/cms/resource/30/3049630_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/30/3049630_image3_1.jpg,Type3,128.0022378,35.85141406,6,2.02311E+13,6,,국립김천치유의숲,39695
전라남도 나주시 금성산길 116 (경현동),,38,,A01,A0101,A01010600,2995966,12,2.02307E+13,,,,126.7042095,35.04749362,6,2.02312E+13,6,,국립나주숲체원,58247
강원특별자치도 강릉시 성산면 대관령옛길 127-42,,32,0,A02,A0202,A02020500,2554069,12,2.01807E+13,http://tong.visitkorea.or.kr/cms/resource/71/2554071_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/71/2554071_image2_1.jpg,Type3,128.7987936,37.70774131,6,2.02307E+13,1,,국립대관령치유의숲,25443
울산광역시 울주군 온양읍 대운상대길 225-92,,7,0,A02,A0202,A02020500,2555756,12,2.01807E+13,http://tong.visitkorea.or.kr/cms/resource/94/2662694_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/94/2662694_image2_1.bmp,Type3,129.2361866,35.39016653,6,2.02307E+13,5,,국립대운산치유의숲,44972
대전광역시 유성구 숲체원로 124,,3,0,A01,A0101,A01010600,2662681,12,2.02007E+13,http://tong.visitkorea.or.kr/cms/resource/00/2675700_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/2675700_image2_1.jpg,Type3,127.2912077,36.3243725,6,2.02302E+13,4,,국립대전숲체원,34206
대전광역시 유성구 현충원로 251,,3,0,A02,A0201,A02011000,126003,12,2.00312E+13,http://tong.visitkorea.or.kr/cms/resource/25/2661825_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/25/2661825_image2_1.JPG,Type3,127.2985588,36.36224607,6,2.02309E+13,4,,국립대전현충원 보훈둘레길,34151
인천광역시 중구 하나개로 74 (무의동),,2,,A01,A0101,A01010600,3078309,12,2.02311E+13,http://tong.visitkorea.or.kr/cms/resource/63/3053063_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/63/3053063_image3_1.jpg,Type3,126.4126915,37.3885677,6,2.02401E+13,10,,국립무의도자연휴양림,22387
서울특별시 종로구 삼청로 37,(세종로),1,0,A02,A0204,A02040800,2608977,12,2.01907E+13,,,,126.9789456,37.58161639,,2.02312E+13,23,,국립민속박물관&국립민속박물관 어린이박물관,3045
경상북도 봉화군 춘양면 춘양로 1501,,35,0,A01,A0101,A01010700,2508220,12,2.01709E+13,http://tong.visitkorea.or.kr/cms/resource/34/3073134_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/34/3073134_image3_1.jpg,Type3,128.8299536,37.00813359,6,2.02401E+13,8,,국립백두대간수목원,36209
경상북도 영주시 봉현면 테라피로 209,,35,0,A01,A0101,A01010600,2447115,12,2.01612E+13,http://tong.visitkorea.or.kr/cms/resource/48/2447148_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/48/2447148_image2_1.JPG,Type3,128.472601,36.85782183,6,2.02401E+13,14,,국립산림치유원,36043
충청남도 서천군 마서면 금강로 1210,,34,0,A01,A0101,A01010500,1922640,12,2.01405E+13,http://tong.visitkorea.or.kr/cms/resource/70/2659670_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/70/2659670_image3_1.jpg,Type3,126.724669,36.02971022,6,2.02308E+13,8,,국립생태원(서천),33657
충청남도 서천군 마서면 송내리,,34,,A01,A0101,A01010500,3036904,12,2.02311E+13,,,,126.7194584,36.02713542,6,2.02311E+13,8,,국립생태원에코리움,33657
서울특별시 동작구 현충로 210,,1,1,A02,A0201,A02010700,126521,12,2.00205E+13,,,,126.9732511,37.50135617,6,2.02311E+13,12,,국립서울현충원,6984
세종특별자치시 연기면 수목원로 136,,8,0,A01,A0101,A01010700,2675068,12,2.0201E+13,,,,127.2858062,36.49811084,6,2.02308E+13,1,,국립세종수목원,30106
충청북도 보은군 장안면 속리산로 256,,33,0,A01,A0101,A01010600,2769697,12,2.02111E+13,http://tong.visitkorea.or.kr/cms/resource/97/2770897_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/97/2770897_image2_1.jpg,Type3,127.7822703,36.49020398,6,2.02311E+13,3,,국립속리산말티재자연휴양림(속리산말티재자연휴양림),28911
경기도 포천시 광릉수목원로 415,,31,0,A01,A0101,A01010700,127497,12,2.00402E+13,http://tong.visitkorea.or.kr/cms/resource/94/2031794_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/94/2031794_image3_1.jpg,Type3,127.169415,37.75184725,6,2.02303E+13,29,,국립수목원(광릉숲),11186
전북특별자치도 군산시 옥도면 신시도길 271,,37,0,A01,A0101,A01010600,2737403,12,2.02108E+13,,,,126.4468684,35.82825905,6,2.02401E+13,2,,국립신시도자연휴양림,54000
대구광역시 동구 동북로71길 33,(신암동),4,0,A02,A0202,A02020700,2742265,12,2.02109E+13,http://tong.visitkorea.or.kr/cms/resource/64/2742264_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/64/2742264_image2_1.jpg,Type3,128.6311451,35.89067386,6,2.02308E+13,4,,국립신암선열공원,41182
경기도 양주시 백석읍 기산로 472,,31,0,A01,A0101,A01010600,2712562,12,2.02103E+13,,,,126.9421934,37.77387669,6,2.02309E+13,18,,국립아세안자연휴양림,11518
경기도 양평군 양동면 황거길 262-10,,31,0,A02,A0202,A02020500,2554095,12,2.01807E+13,http://tong.visitkorea.or.kr/cms/resource/96/2554096_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/96/2554096_image2_1.jpg,Type3,127.7181069,37.46118549,6,2.02302E+13,19,,국립양평치유의숲,12537
경상북도 영천시 고경면 호국로 1720,,35,0,A02,A0201,A02011000,252604,12,2.00711E+13,,,,129.1115558,35.98063931,6,2.02311E+13,15,,국립영천호국원,38902
충청남도 예산군 치유숲길 203-31,,34,,A01,A0101,A01010600,2987390,12,2.02305E+13,http://tong.visitkorea.or.kr/cms/resource/88/2987388_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/88/2987388_image3_1.jpg,Type3,126.8595751,36.70327699,6,2.02305E+13,11,,국립예산치유의숲,32423
전북특별자치도 임실군 강진면 호국로 420,,37,0,A02,A0201,A02011000,1586632,12,2.02401E+11,http://tong.visitkorea.or.kr/cms/resource/30/2726630_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/30/2726630_image2_1.jpg,Type3,127.1895733,35.55078938,6,2.02401E+13,10,,국립임실호국원,55938
